epoch,acc,loss,val_acc,val_loss
0,0.36738783,1.9563978176850538,0.42598686,1.6063461303710938
1,0.40584937,1.778845903200981,0.46710527,1.551056654829728
2,0.45833334,1.6203299501003363,0.53289473,1.4397366674322831
3,0.4863782,1.5267786261362908,0.5855263,1.3613443688342446
4,0.5520833,1.4093365531701307,0.6315789,1.3098106509760807
5,0.58613783,1.3241673356447465,0.6694079,1.2055999354312295
6,0.61698717,1.2441272735595703,0.67269737,1.17807464223159
7,0.62059295,1.2256668072480421,0.6447368,1.2061751892692165
8,0.64102566,1.1642923202270117,0.70230263,1.0963850240958364
9,0.67628205,1.102883524619616,0.64638156,1.111676956477918
10,0.70072114,1.0616725981235504,0.71546054,1.0051383501604985
11,0.6911058,1.0280764729548724,0.73519737,0.9601033926010132
12,0.708734,1.0093690072878814,0.7319079,0.9374342999960247
13,0.72315705,0.9679919634109888,0.7549342,0.9415404137812162
14,0.7239583,0.9368741283049951,0.7269737,0.9311858603828832
15,0.75440705,0.8829683875426267,0.72039473,0.9531583315447757
16,0.76121795,0.8618774933692737,0.74013156,0.8881485807268243
17,0.7532051,0.8524379875415411,0.77796054,0.837905792813552
18,0.77163464,0.8329746532134521,0.76644737,0.8205912395527488
19,0.78125,0.7864890037438809,0.76644737,0.8192383239143773
20,0.79046476,0.7740383163476602,0.78289473,0.8114037482362044
21,0.8072917,0.7309098962025765,0.7680921,0.7835467457771301
22,0.8104968,0.6978134447947527,0.79605263,0.7821102973661924
23,0.8157051,0.6962243975737156,0.77796054,0.8310561587936
24,0.82371795,0.6664304981629053,0.82730263,0.7064066121452733
25,0.82532054,0.6713118652502695,0.7993421,0.7973906052739996
26,0.83774036,0.6267696240773568,0.8322368,0.6996951793369494
27,0.8541667,0.5912703508749987,0.8388158,0.6725047528743744
28,0.84975964,0.6170282600781857,0.7582237,0.8718629981342115
29,0.8557692,0.5865478725769581,0.8355263,0.6779064034160814
30,0.8766026,0.5440649428428748,0.77960527,0.8386383276236685
31,0.8008814,0.8176773140827814,0.48519737,2.622052318171451
32,0.77283657,0.9524658566866165,0.71546054,1.0363492997069108
33,0.838141,0.7683567141111081,0.8009868,0.8028809428215027
34,0.86217946,0.6555925114796712,0.8305921,0.7162391700242695
35,0.87059295,0.6052921819381225,0.82236844,0.7465042095435294
36,0.8766026,0.587795200638282,0.84539473,0.7076231241226196
37,0.88221157,0.5569546669721603,0.81414473,0.7771203737509879
38,0.8866186,0.5337595198398981,0.8190789,0.7240316271781921
39,0.89302886,0.5046118367940952,0.59046054,1.7560872906132747
40,0.7640224,0.8847979605197906,0.7697368,0.9067819432208413
41,0.83453524,0.7384292846306776,0.84210527,0.7243643936358
42,0.8854167,0.583701573121242,0.8552632,0.6639580538398341
43,0.88100964,0.5539074024328818,0.8256579,0.7283814831783897
44,0.8958333,0.5055696096939918,0.84539473,0.6731114199287013
45,0.90865386,0.45822615386583865,0.8700658,0.6487149909922951
46,0.91266024,0.4504964191180009,0.8618421,0.6404542624950409
47,0.9114583,0.4502156879275273,0.8355263,0.7000879582605863
48,0.89903843,0.46804732580979663,0.8519737,0.6116642418660616
49,0.9202724,0.3879021734763414,0.86019737,0.5963849378259558
50,0.9234776,0.3901403966622475,0.8634868,0.6006722936504766
51,0.92628205,0.37267783016730577,0.8519737,0.610246623817243
52,0.921875,0.37942007699838054,0.84703946,0.600791849588093
53,0.91546476,0.3847729768126439,0.84046054,0.664016433452305
54,0.9342949,0.35324337639105624,0.8569079,0.627119221185383
55,0.91907054,0.3767161462933589,0.7993421,0.7425143405010826
56,0.9102564,0.4225073678371234,0.87335527,0.5681341713980624
57,0.9258814,0.37214349630551463,0.8667763,0.6028192984430414
58,0.93830127,0.32491368704881424,0.87828946,0.5670304925818193
59,0.93108976,0.3391555209572499,0.8503289,0.5871743622579073
60,0.9443109,0.30734130338980603,0.87664473,0.5962204807683041
61,0.90905446,0.42867194765653366,0.82730263,0.7677704597774305
62,0.9234776,0.40903813640276593,0.87828946,0.6025707533485011
63,0.91947114,0.42530412398851836,0.8832237,0.5903107931739405
64,0.9270833,0.4024974776384158,0.87335527,0.6182758180718673
65,0.93669873,0.3682893123000096,0.8815789,0.5649183439581018
66,0.9387019,0.34172681585336345,0.85361844,0.6313292101809853
67,0.92948717,0.36825066862198025,0.8190789,0.6904738482676054
68,0.91266024,0.42433371624121297,0.78289473,0.766640820001301
69,0.8405449,0.6960732199442692,0.5888158,1.8042626694629067
70,0.8161058,0.8168224065731733,0.8174342,0.8054474811804923
71,0.8697917,0.6593877997918006,0.6513158,1.1618118537099738
72,0.8838141,0.6177429766991199,0.8486842,0.7244907680310702
73,0.9130609,0.5228365189754046,0.8519737,0.6891100830153415
74,0.9338942,0.4444817018050414,0.8667763,0.6649503394177085
75,0.9338942,0.41909386179386043,0.8700658,0.6285920598004994
76,0.9202724,0.43163614796522337,0.8667763,0.6082044510464919
77,0.93790066,0.37753611707534546,0.875,0.6676170873014551
78,0.9395032,0.3594324665191846,0.8865132,0.6120120647706484
79,0.9391026,0.3610109390738683,0.82730263,0.7652844284710131
80,0.92828524,0.4046058326195448,0.8930921,0.550368900361814
81,0.92467946,0.418262100372559,0.49177632,3.9340664022847225
82,0.8770032,0.6151032142150097,0.84210527,0.7314361710297433
83,0.92628205,0.45649170760925,0.8881579,0.6192277356197959
84,0.927484,0.43438712985087663,0.8190789,0.8224168482579683
85,0.92988783,0.4182489969027348,0.85855263,0.6821679786631936
86,0.9354968,0.3891061313259296,0.7368421,1.1307724086861861
87,0.9078526,0.495753145752809,0.86513156,0.6288217384564249
88,0.92427886,0.45104781289895374,0.85361844,0.709585073747133
89,0.9391026,0.38738425916586167,0.8865132,0.621981824699201
90,0.943109,0.3531203919496292,0.88980263,0.5714140001096224
91,0.9571314,0.3309741736604617,0.79605263,0.8125300423095101
92,0.95232373,0.323641704252133,0.8865132,0.6214331796294764
93,0.9599359,0.29467781594930553,0.84046054,0.7311385430787739
94,0.9583333,0.28284305849900615,0.85855263,0.6931500874067608
95,0.94030446,0.3235785323075759,0.7894737,0.8602262860850284
96,0.8782051,0.5613959710567425,0.68914473,1.042737327123943
97,0.8004808,0.8622415837569114,0.74671054,1.046949957546435
98,0.89703524,0.6561407653185037,0.8355263,0.8051502704620361
99,0.9258814,0.5244819017556998,0.87664473,0.7471038259957966
