epoch,acc,loss,val_acc,val_loss
90,0.8796742,0.48131535144952625,0.81962717,0.5981328644250569
91,0.8766025,0.47911392266933733,0.8278508,0.6057062901948628
92,0.87820524,0.4727136500370808,0.8530702,0.589257111674861
93,0.87473285,0.49442917375992507,0.779057,0.7742172950192502
94,0.8874199,0.4656201138710364,0.85581136,0.5211280176514074
95,0.8932959,0.45210128946182054,0.68585527,0.9786960733564276
96,0.88514966,0.4728024815901732,0.7675439,0.6602213696429604
97,0.8787393,0.46325135192809963,0.7691885,0.843234520209463
98,0.8883546,0.45756362531429684,0.79714906,0.6662118466276872
99,0.88501614,0.46130086175906354,0.7741228,0.8352070388041044
