epoch,acc,loss,val_acc,val_loss
0,0.5860043,15.927407790453007,0.5559211,15.567881835134406
1,0.6179221,10.393758370326115,0.65789485,8.731923856233296
2,0.6240653,7.524474969277015,0.6754386,6.494507739418431
3,0.6360845,5.748502364525428,0.6672149,5.0188977843836735
4,0.65584934,4.481198228322542,0.6748904,3.943754748294228
5,0.676015,3.5038973643229556,0.67489034,3.108972988630596
6,0.67975414,2.8049387565025916,0.66995615,2.540104539770829
7,0.6797543,2.2986049499267187,0.67105263,2.087790526841816
8,0.697249,1.8783957484440925,0.67489034,1.757570511416385
9,0.7104701,1.5929186588678605,0.66611844,1.5264582508488704
10,0.7035256,1.4114373081769698,0.6705044,1.3740286952570866
11,0.70646363,1.2755170663197835,0.6743421,1.241591164940282
12,0.71768147,1.1489233389878883,0.69682014,1.126163777552153
13,0.7263621,1.0734230425113287,0.7028509,1.0658592707232426
14,0.7337072,1.035399589783106,0.6951754,1.0616240062211688
15,0.7425213,0.9979723852414352,0.7324561,0.9915543073102048
16,0.74011755,0.9789654069986099,0.7083334,0.9700157705106234
17,0.75881416,0.9064922294555566,0.76754385,0.9341499083920529
18,0.7550748,0.8893466454285842,0.74506575,0.9050694578572324
19,0.75547546,0.8801327431813265,0.74671054,0.8902528599688881
20,0.7617521,0.8589327534039816,0.76918864,0.8347895114045394
21,0.75921476,0.8683307957954896,0.662829,1.407607718517906
22,0.7648237,0.86173015832901,0.7554825,0.895987331867218
23,0.7760415,0.8274463361654526,0.66940796,0.9607529326489097
24,0.7827191,0.8396582313072987,0.7472588,0.9198538661003113
25,0.78245175,0.8268108482544239,0.6716009,1.5937136348925138
26,0.78832823,0.8172492736425155,0.75932014,0.9085474892666465
27,0.79113257,0.8150111841849792,0.70942986,1.0589443947139539
28,0.78966355,0.7966071199148129,0.7434211,0.8554796482387342
29,0.7940705,0.7777527685348804,0.7423246,0.8532841331080386
30,0.80929494,0.7661467003516662,0.7160088,1.0410148470025313
31,0.783654,0.8300151175413376,0.6628289,1.490471745792188
32,0.8036859,0.7832020032100189,0.6469298,1.3526220007946617
33,0.8012819,0.7696531239228371,0.8042763,0.7532860793565449
34,0.80235034,0.7617861231168112,0.683114,0.9678368191970023
35,0.806357,0.7369275574500744,0.6710527,1.0972632357948704
36,0.81276715,0.7322307702822562,0.7554825,0.8377385327690526
37,0.80929494,0.73028247937178,0.7379386,0.8467460745259335
38,0.8143698,0.7287311057249705,0.7642544,0.843990539249621
39,0.8120995,0.7356582918228247,0.6924342,1.0596654760210138
40,0.8042201,0.7535874988788214,0.7439694,0.8097774668743736
41,0.82572114,0.7141202214436654,0.7335527,0.8942591485224272
